listing_id,complex_name,address,price_total,bedrooms,baths,sqft,lat,lon,description,amenities,pets_allowed,has_parking,laundry_type,post_date,url
cl_7918912487,"Discover, Delight, Dwell: Your New Home Awaits!","4500 Alhambra Dr, Davis, CA 95618",1524,2,,953,38.557678,-121.697448,"Welcome home to Alhambra at Mace Ranch! Located at: 4500 Alhambra Dr Davis, CA 95618 Rental Information: # of Bedrooms: 2 # of Bathrooms: 2 Square Footage: 953 sq ft Monthly Price: $1524 *Optional and usage-based charges not included. Contact office to confirm pricing details and included fees. Call Today! show contact info Our spacious one-, two-, and three-bedroom apartment homes come complete with modern features like stainless steel appliances, quartz countertops, hardwood-style flooring throughout, enhanced soundproofing for added privacy, and much more! With onsite management available 24/7 and an array of additional services including package acceptance and access to a car charging station, Alhambra at Mace Ranch Apartments has everything you need to feel right at home. Come experience the elevated comfort and style that Alhambra at Mace Ranch Apartments provides - you won't be disappointed! Community Features: − Bike Racks − Business Center − Club House − Community Garden − Honeybee Colony Coming Soon! − Online Payment Portal − Playground − Sparkling Swimming Pool − Wheelchair Access − 24 Hr Fitness Center − 24 Hr Laundry Facility − Accepts Section 8 Applicants − Credit Builder Program − Online Maintenance Requests − Onsite Staff − Professional Management − Public Transportation & Access to I-80 and Highway 113 − Urban Village Program − Water, Sewer & Trash Included Apartment Home Features: − Central A/C & Heat − Central A/C & Heat − Dishwasher − Gas Stove − Gas Stove − Refrigerator − Refrigerator − Washer/Dryer Hookups − Window Coverings − Window Coverings Office Hours: Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Call Today! show contact info Pet Policy: Max 2 Allowed. Breed Restrictions Leasing Options: 12-Month Website: www.rentalsapts.com?n=alhambra_at_mace_ranch&rp=s7os97s1c7&t=wb Online Application: www.rentalsapts.com?n=alhambra_at_mace_ranch&rp=s7os97s1c7&t=ap All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY ZG29GL2KKJ3RE0B","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 2BR / 2Ba, 953ft2",TRUE,TRUE,on-site,2026-03-03T16:03:33-0800,https://sacramento.craigslist.org/apa/d/davis-discover-delight-dwell-your-new/7918912487.html
cl_7918912463,You and your pets will enjoy life at our community. Pet friendly!,"4500 Alhambra Dr, Davis, CA 95618",2182,3,3,1156,38.557678,-121.697448,"Alhambra at Mace Ranch, located at 4500 Alhambra Dr Davis, CA 95618. Contact our leasing office at show contact info Description ........ We're conveniently located near Unitrans and Yolo transit transportation, nearby freeway access, a wonderful city park just west of our community offering many residents a beautiful view and are close to shopping and so much more! With everything Alhambra at Mace Ranch Apartment Homes has to offer, why wouldn't you want to make it your home? We would love to show you a floor plan that meets your needs and answer any of your questions you may have. Make Alhambra Apartments your new Davis home. Bedrooms ........... 3 Bathrooms ......... 2 Sq Footage ......... 1156 sq ft Monthly Price: $2182 *Optional and usage-based charges not included. Contact office to confirm pricing details and included fees. Lease Term ........ 12-Month Amenity List ...... − Bike Racks − Business Center − Club House − Community Garden − Honeybee Colony Coming Soon! − Online Payment Portal − Playground − Sparkling Swimming Pool − Wheelchair Access − 24 Hr Fitness Center − 24 Hr Laundry Facility − Accepts Section 8 Applicants − Credit Builder Program − Online Maintenance Requests − Onsite Staff − Professional Management − Public Transportation & Access to I-80 and Highway 113 − Urban Village Program − Water, Sewer & Trash Included Apartment Home Features ..... − Central A/C & Heat − Dishwasher − Dishwasher − Gas Stove − Patio or Balcony − Refrigerator − Spacious Closets − Washer/Dryer Hookups − Window Coverings − Window Coverings Our Pet Policy ... Max 2 Allowed. Breed Restrictions Leasing Hours ... Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Contact our leasing office at show contact info Our Location ..... 4500 Alhambra Dr Davis, CA 95618 Website: www.lease-apts.com?n=alhambra_at_mace_ranch&rp=uww9ra5igd&t=wb Online Application: www.lease-apts.com?n=alhambra_at_mace_ranch&rp=uww9ra5igd&t=ap All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY HE137JD76G1GEZ3","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 3BR / 2Ba, 1156ft2",TRUE,TRUE,on-site,2026-03-03T16:03:26-0800,https://sacramento.craigslist.org/apa/d/davis-you-and-your-pets-will-enjoy-life/7918912463.html
cl_7918912433,A cozy place for you and your pets to call home. Pet friendly!,"4500 Alhambra Dr, Davis, CA 95618",1843,2,,953,38.557678,-121.697448,"Monthly Price: $1843 - $1901 *Optional and usage-based charges not included. Contact office to confirm pricing details and included fees. SIZE: 953 sq ft | BEDROOMS: 2 | BATHROOMS: 2 LEASE TERMS: 12-Month Contact our leasing office at show contact info ABOUT COMMUNITY: Welcome to Alhambra at Mace Ranch Apartments located in the established Mace Ranch Community where beautiful affordable housing is available. We offer one, two, three and four bedroom apartment homes for rent. We strive to provide a living environment like no other with our excellent selection of amenities, fun monthly activities and a feeling of home that you won't find anywhere else! Pet Policy: Max 2 Allowed. Breed Restrictions APARTMENT FEATURES: ✓ Central A/C & Heat ✓ Dishwasher ✓ Dishwasher ✓ Gas Stove ✓ Refrigerator ✓ Spacious Closets ✓ Spacious Closets ✓ Washer/Dryer Hookups ✓ Washer/Dryer Hookups ✓ Window Coverings COMMUNITY FEATURES: ✓ Bike Racks ✓ Business Center ✓ Club House ✓ Community Garden ✓ Honeybee Colony Coming Soon! ✓ Online Payment Portal ✓ Playground ✓ Sparkling Swimming Pool ✓ Wheelchair Access ✓ 24 Hr Fitness Center ✓ 24 Hr Laundry Facility ✓ Accepts Section 8 Applicants ✓ Credit Builder Program ✓ Online Maintenance Requests ✓ Onsite Staff ✓ Professional Management ✓ Public Transportation & Access to I-80 and Highway 113 ✓ Urban Village Program ✓ Water, Sewer & Trash Included CONTACT US TODAY! Alhambra at Mace Ranch 4500 Alhambra Dr Davis, CA 95618 Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Contact our leasing office at show contact info Website: www.apt-rental.com?n=alhambra_at_mace_ranch&rp=toxk0sr6d2&t=wb Online Application: www.apt-rental.com?n=alhambra_at_mace_ranch&rp=toxk0sr6d2&t=ap All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY 5LCDKHSG6GHTE5D","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 2BR / 2Ba, 953ft2",TRUE,TRUE,on-site,2026-03-03T16:03:18-0800,https://sacramento.craigslist.org/apa/d/davis-cozy-place-for-you-and-your-pets/7918912433.html
cl_7918912395,Close to major transit and buslines! Great location for commuters,"4500 Alhambra Dr, Davis, CA 95618",2349,4,2,1409,38.557678,-121.697448,"Alhambra at Mace Ranch 4500 Alhambra Dr Davis, CA 95618 Call our office at show contact info Apartment Information: 4 Bedroom | 2 Bath Apartment Size: 1409 sq ft Monthly Price: $2349 *Optional and usage-based charges not included. Contact office to confirm pricing details and included fees. Lease Terms: 12-Month Apartment Includes: ➢ Central A/C & Heat ➢ Central A/C & Heat ➢ Dishwasher ➢ Dishwasher ➢ Gas Stove ➢ Patio or Balcony ➢ Refrigerator ➢ Refrigerator ➢ Spacious Closets ➢ Washer/Dryer Hookups Property Description: At Alhambra at Mace Ranch Apartments, we believe that our residents deserve the best in luxury living. Located in the heart of Davis, CA, our community allows you to enjoy city views and amenities such as a fitness center. Shopping, dining, and entertainment are conveniently located near our apartments. Our well-maintained grounds feature lush landscaping and plenty of walking trails for your convenience. We also offer a variety of floor plans to choose from so that you can find the perfect fit for your lifestyle. Property Amenities: ➢ Bike Racks ➢ Business Center ➢ Club House ➢ Community Garden ➢ Honeybee Colony Coming Soon! ➢ Online Payment Portal ➢ Playground ➢ Sparkling Swimming Pool ➢ Wheelchair Access ➢ 24 Hr Fitness Center ➢ 24 Hr Laundry Facility ➢ Accepts Section 8 Applicants ➢ Credit Builder Program ➢ Online Maintenance Requests ➢ Onsite Staff ➢ Professional Management ➢ Public Transportation & Access to I-80 and Highway 113 ➢ Urban Village Program ➢ Water, Sewer & Trash Included Website: www.lease-apts.com?n=alhambra_at_mace_ranch&rp=r4l15v9glp&t=wb Online Application: www.lease-apts.com?n=alhambra_at_mace_ranch&rp=r4l15v9glp&t=ap Call our office at show contact info Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Pet Ownership Policy: Max 2 Allowed. Breed Restrictions All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY AVXLS8JT2G1AD06","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 4BR / 2Ba, 1409ft2",TRUE,TRUE,on-site,2026-03-03T16:03:10-0800,https://sacramento.craigslist.org/apa/d/davis-close-to-major-transit-and/7918912395.html
cl_7914800306,Close to everything far from ordinary! Live near it all!,"4500 Alhambra Dr, Davis, CA 95618",1745,2,1,912,38.557678,-121.697448,"-- Alhambra at Mace Ranch -- Call to schedule a viewing: show contact info Monthly Rent: $1745 Apartment: 2 Bedroom | 1 Bathroom Square Footage: 912 sq ft We're conveniently located near Unitrans and Yolo transit transportation, nearby freeway access, a wonderful city park just west of our community offering many residents a beautiful view and are close to shopping and so much more! With everything Alhambra at Mace Ranch Apartment Homes has to offer, why wouldn't you want to make it your home? We would love to show you a floor plan that meets your needs and answer any of your questions you may have. Make Alhambra Apartments your new Davis home. Pet Policy: Max 2 Allowed. Breed Restrictions Check out our beautiful community featuring: ◾ Bike Racks ◾ Business Center ◾ Club House ◾ Community Garden ◾ Honeybee Colony Coming Soon! ◾ Online Payment Portal ◾ Playground ◾ Sparkling Swimming Pool ◾ Wheelchair Access ◾ 24 Hr Fitness Center ◾ 24 Hr Laundry Facility ◾ Accepts Section 8 Applicants ◾ Credit Builder Program ◾ Online Maintenance Requests ◾ Onsite Staff ◾ Professional Management ◾ Public Transportation & Access to I-80 and Highway 113 ◾ Urban Village Program ◾ Water, Sewer & Trash Included Apartment features include: ◾ Central A/C & Heat ◾ Gas Stove ◾ Gas Stove ◾ Patio or Balcony ◾ Refrigerator ◾ Refrigerator ◾ Spacious Closets ◾ Spacious Closets ◾ Window Coverings ◾ Window Coverings Call to schedule a viewing: show contact info Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Website: www.rentalsapts.com?n=alhambra_at_mace_ranch&rp=krmnm0dglf&t=wb Online Application: www.rentalsapts.com?n=alhambra_at_mace_ranch&rp=krmnm0dglf&t=ap 4500 Alhambra Dr Davis, CA 95618 Lease Terms: 12-Month All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY KA4IRJHERD65DTZ","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 2BR / 1Ba, 912ft2",TRUE,TRUE,on-site,2026-02-12T16:02:09-0800,https://sacramento.craigslist.org/apa/d/davis-close-to-everything-far-from/7914800306.html
cl_7914800358,"Our serene, garden-style 2 bed, 2 bath is waiting for you! 953 sqft","4500 Alhambra Dr, Davis, CA 95618",1849,2,2,953,38.557678,-121.697448,"Alhambra at Mace Ranch - A place to call home! Bed: 2 / Bath: 2 Sq. Footage: 953 sq ft Rent: $1849 - $1907/Month Terms: 12-Month Call us for more information! show contact info Our spacious one-, two-, and three-bedroom apartment homes come complete with modern features like stainless steel appliances, quartz countertops, hardwood-style flooring throughout, enhanced soundproofing for added privacy, and much more! With onsite management available 24/7 and an array of additional services including package acceptance and access to a car charging station, Alhambra at Mace Ranch Apartments has everything you need to feel right at home. Come experience the elevated comfort and style that Alhambra at Mace Ranch Apartments provides - you won't be disappointed! Our Apartment Homes Feature: ◾ Central A/C & Heat ◾ Dishwasher ◾ Gas Stove ◾ Patio or Balcony ◾ Refrigerator ◾ Spacious Closets ◾ Spacious Closets ◾ Washer/Dryer Hookups ◾ Window Coverings ◾ Window Coverings Our Residents Enjoy: ◾ Bike Racks ◾ Business Center ◾ Club House ◾ Community Garden ◾ Honeybee Colony Coming Soon! ◾ Online Payment Portal ◾ Playground ◾ Sparkling Swimming Pool ◾ Wheelchair Access ◾ 24 Hr Fitness Center ◾ 24 Hr Laundry Facility ◾ Accepts Section 8 Applicants ◾ Credit Builder Program ◾ Online Maintenance Requests ◾ Onsite Staff ◾ Professional Management ◾ Public Transportation & Access to I-80 and Highway 113 ◾ Urban Village Program ◾ Water, Sewer & Trash Included Call us for more information! show contact info 4500 Alhambra Dr Davis, CA 95618 Website: www.leaseaptsnow.com?n=alhambra_at_mace_ranch&rp=pgd0bb6dn4&t=wb Online Application: www.leaseaptsnow.com?n=alhambra_at_mace_ranch&rp=pgd0bb6dn4&t=ap Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Pets: Max 2 Allowed. Breed Restrictions All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY 5LCDKHSG6GHTE5D","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 2BR / 2Ba, 953ft2",TRUE,TRUE,on-site,2026-02-12T16:02:22-0800,https://sacramento.craigslist.org/apa/d/davis-our-serene-garden-style-bed-bath/7914800358.html
cl_7914049635,Generating a waiting list now! Government subsidized 3 BR / 2 BA,"4500 Alhambra Dr, Davis, CA 95618",2182,3,2,1156,38.557678,-121.697448,"Welcome to Alhambra at Mace Ranch Rental Information Pricing: $2182/Month | 3 Bedroom 2 Bath | 1156 sq ft Lease Term: 12-Month Contact us for more information! show contact info Apartment Amenities − Central A/C & Heat − Dishwasher − Dishwasher − Gas Stove − Patio or Balcony − Refrigerator − Spacious Closets − Spacious Closets − Washer/Dryer Hookups − Window Coverings Community Features − Bike Racks − Business Center − Club House − Community Garden − Honeybee Colony Coming Soon! − Online Payment Portal − Playground − Sparkling Swimming Pool − Wheelchair Access − 24 Hr Fitness Center − 24 Hr Laundry Facility − Accepts Section 8 Applicants − Credit Builder Program − Online Maintenance Requests − Onsite Staff − Professional Management − Public Transportation & Access to I-80 and Highway 113 − Urban Village Program − Water, Sewer & Trash Included About Community Description: Our spacious one-, two-, and three-bedroom apartment homes come complete with modern features like stainless steel appliances, quartz countertops, hardwood-style flooring throughout, enhanced soundproofing for added privacy, and much more! With onsite management available 24/7 and an array of additional services including package acceptance and access to a car charging station, Alhambra at Mace Ranch Apartments has everything you need to feel right at home. Come experience the elevated comfort and style that Alhambra at Mace Ranch Apartments provides - you won't be disappointed! Location: 4500 Alhambra Dr Davis, CA 95618 show contact info Office Hours: Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Additional Information Contact us for more information! show contact info Pet Policy: Max 2 Allowed. Breed Restrictions Website: www.apt-rental.com?n=alhambra_at_mace_ranch&rp=0ds3pq6wzf&t=wb Online Application: www.apt-rental.com?n=alhambra_at_mace_ranch&rp=0ds3pq6wzf&t=ap All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY HE137JD76G1GEZ3","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 3BR / 2Ba, 1156ft2",TRUE,TRUE,on-site,2026-02-09T09:35:23-0800,https://sacramento.craigslist.org/apa/d/davis-generating-waiting-list-now/7914049635.html
cl_7914147946,Ahhh... what a place! Live in comfort at Alhambra at Mace Ranch,"4500 Alhambra Dr, Davis, CA 95618",1849,2,2,953,38.557678,-121.697448,"Alhambra at Mace Ranch 4500 Alhambra Dr Davis, CA 95618 Call us today! show contact info . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Rental Size: 2 BR - 2 BA - 953 sq ft Per Month: $1849 - $1907 Lease Length: 12-Month . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Our spacious one-, two-, and three-bedroom apartment homes come complete with modern features like stainless steel appliances, quartz countertops, hardwood-style flooring throughout, enhanced soundproofing for added privacy, and much more! With onsite management available 24/7 and an array of additional services including package acceptance and access to a car charging station, Alhambra at Mace Ranch Apartments has everything you need to feel right at home. Come experience the elevated comfort and style that Alhambra at Mace Ranch Apartments provides - you won't be disappointed! . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Features and Amenities: ❖ Bike Racks ❖ Business Center ❖ Club House ❖ Community Garden ❖ Honeybee Colony Coming Soon! ❖ Online Payment Portal ❖ Playground ❖ Sparkling Swimming Pool ❖ Wheelchair Access ❖ 24 Hr Fitness Center ❖ 24 Hr Laundry Facility ❖ Accepts Section 8 Applicants ❖ Credit Builder Program ❖ Online Maintenance Requests ❖ Onsite Staff ❖ Professional Management ❖ Public Transportation & Access to I-80 and Highway 113 ❖ Urban Village Program ❖ Water, Sewer & Trash Included . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . This Apartment Home Comes With: ❖ Central A/C & Heat ❖ Gas Stove ❖ Gas Stove ❖ Patio or Balcony ❖ Refrigerator ❖ Refrigerator ❖ Spacious Closets ❖ Washer/Dryer Hookups ❖ Window Coverings ❖ Window Coverings . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . Call us today! -- show contact info -- Website: www.apts-rental.com?n=alhambra_at_mace_ranch&rp=nda04oritx&t=wb Online Application: www.apts-rental.com?n=alhambra_at_mace_ranch&rp=nda04oritx&t=ap Pets: Max 2 Allowed. Breed Restrictions . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY 5LCDKHSG6GHTE5D","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 2BR / 2Ba, 953ft2",TRUE,TRUE,on-site,2026-02-09T16:05:55-0800,https://sacramento.craigslist.org/apa/d/davis-ahhh-what-place-live-in-comfort/7914147946.html
cl_7915022624,1x1 Apartment Available in Downtown Davis On G Street,,1750,1,1,,38.5538,-121.7418,"1 bedroom, 1 bathroom apartment available in Downtown Davis. Has a downstairs, hardwood flooring area with kitchen. Carpet upstairs with the bedroom and bathroom. Large closet space downstairs and upstairs. Across the street from the Co-op grocery store, Dominos and many other shops and restaurants. Please contact Brisa Villas in Davis for more information tours, and inquires.","rent period:, monthly, apartment, no laundry on site, off-street parking, 1BR / 1Ba",FALSE,TRUE,on-site,2026-02-13T15:53:23-0800,https://sacramento.craigslist.org/apa/d/davis-1x1-apartment-available-in/7915022624.html
cl_7918890227,3x2 Townhome at North Sycamore Villas for Rent for Fall 2026,"north sycamore lane, Davis, CA 95616",3195,3,,1300,38.556906,-121.765173,"Starting at $3,195 Detached private homes Private backyard, great for barbecues! Private Covered parking Convenient bus lines UNITRANS G and J Just blocks from The Marketplace of Safeway, CVS, and restaurants Please be sure to not knock on the doors of the current residents. You must contact the office to schedule a viewing at show contact info . Tours available -by appointment only- Monday through Friday from 12pm to 6pm & Saturdays 11am - 4pm, Please contact for more information and scheduling.","available aug 29, rent period:, monthly, townhouse, w/d in unit, carport, 3BR / 2Ba, 1300ft2",FALSE,TRUE,in-unit,2026-03-03T14:15:15-0800,https://sacramento.craigslist.org/apa/d/davis-3x2-townhome-at-north-sycamore/7918890227.html
cl_7915022528,South Davis 3x2 Single Story House available for Fall 2026,,3225,3,,,38.5538,-121.7418,"A 3x2 single story home at Brisa Villas available for Fall 2026. - House with a private backyard - Private covered parking/uncovered parking - Pet friendly - Washer/Dryer available - Close to Unitrans bus lines: P, Q and W - 10 minute bike ride to UC Davis campus - Close to food and shopping area Please contact Brisa Villas for more information about signing a lease for Fall 2026!","rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, w/d hookups, carport, air conditioning, 3BR / 2Ba",TRUE,TRUE,none,2026-02-13T15:52:49-0800,https://sacramento.craigslist.org/apa/d/davis-south-davis-3x2-single-story/7915022528.html
cl_7914592522,"Comfortable Affordable 1156 SqFt 3 Bed, 2 Bath - Alhambra at Mace Ranc","4500 Alhambra Dr, Davis, CA 95618",2182,3,2,1156,38.557678,-121.697448,"Alhambra at Mace Ranch Located at: 4500 Alhambra Dr Davis, CA 95618 Featured apartment home: 3 bed | 2 bath | 1156 sq ft Prices start at: $2182/month Call us today at show contact info Welcome to Alhambra at Mace Ranch Apartments located in the established Mace Ranch Community where beautiful affordable housing is available. We offer one, two, three and four bedroom apartment homes for rent. We strive to provide a living environment like no other with our excellent selection of amenities, fun monthly activities and a feeling of home that you won't find anywhere else! Wonderful Amenities! ❖ Bike Racks ❖ Business Center ❖ Club House ❖ Community Garden ❖ Honeybee Colony Coming Soon! ❖ Online Payment Portal ❖ Playground ❖ Sparkling Swimming Pool ❖ Wheelchair Access ❖ 24 Hr Fitness Center ❖ 24 Hr Laundry Facility ❖ Accepts Section 8 Applicants ❖ Credit Builder Program ❖ Online Maintenance Requests ❖ Onsite Staff ❖ Professional Management ❖ Public Transportation & Access to I-80 and Highway 113 ❖ Urban Village Program ❖ Water, Sewer & Trash Included Apartment Features! ❖ Dishwasher ❖ Dishwasher ❖ Gas Stove ❖ Gas Stove ❖ Refrigerator ❖ Spacious Closets ❖ Spacious Closets ❖ Washer/Dryer Hookups ❖ Washer/Dryer Hookups ❖ Window Coverings Hours: Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Call us today at show contact info Website: www.lease-apts.com?n=alhambra_at_mace_ranch&rp=fboslhzpgw&t=wb Online Application: www.lease-apts.com?n=alhambra_at_mace_ranch&rp=fboslhzpgw&t=ap Terms: 12-Month Pet Policy: Max 2 Allowed. Breed Restrictions All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY HE137JD76G1GEZ3","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 3BR / 2Ba, 1156ft2",TRUE,TRUE,on-site,2026-02-11T16:41:24-0800,https://sacramento.craigslist.org/apa/d/davis-comfortable-affordable-1156-sqft/7914592522.html
cl_7914592506,Exceptional living starts here: Check out our spacious 4 BR.,"4500 Alhambra Dr, Davis, CA 95618",2349,4,,1409,38.557678,-121.697448,"Welcome home to Alhambra at Mace Ranch! Located at: 4500 Alhambra Dr Davis, CA 95618 Rental Information: # of Bedrooms: 4 # of Bathrooms: 2 Square Footage: 1409 sq ft Rental Pricing: $2349/month Call to schedule a viewing: show contact info At Alhambra at Mace Ranch Apartments, we believe that our residents deserve the best in luxury living. Located in the heart of Davis, CA, our community allows you to enjoy city views and amenities such as a fitness center. Shopping, dining, and entertainment are conveniently located near our apartments. Our well-maintained grounds feature lush landscaping and plenty of walking trails for your convenience. We also offer a variety of floor plans to choose from so that you can find the perfect fit for your lifestyle. Community Features: ❖ Bike Racks ❖ Business Center ❖ Club House ❖ Community Garden ❖ Honeybee Colony Coming Soon! ❖ Online Payment Portal ❖ Playground ❖ Sparkling Swimming Pool ❖ Wheelchair Access ❖ 24 Hr Fitness Center ❖ 24 Hr Laundry Facility ❖ Accepts Section 8 Applicants ❖ Credit Builder Program ❖ Online Maintenance Requests ❖ Onsite Staff ❖ Professional Management ❖ Public Transportation & Access to I-80 and Highway 113 ❖ Urban Village Program ❖ Water, Sewer & Trash Included Apartment Home Features: ❖ Central A/C & Heat ❖ Central A/C & Heat ❖ Dishwasher ❖ Gas Stove ❖ Patio or Balcony ❖ Refrigerator ❖ Spacious Closets ❖ Spacious Closets ❖ Washer/Dryer Hookups ❖ Washer/Dryer Hookups Office Hours: Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Call to schedule a viewing: show contact info Pet Policy: Max 2 Allowed. Breed Restrictions Leasing Options: 12-Month Website: www.apts-rental.com?n=alhambra_at_mace_ranch&rp=snwv9mjjir&t=wb Online Application: www.apts-rental.com?n=alhambra_at_mace_ranch&rp=snwv9mjjir&t=ap All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY AVXLS8JT2G1AD06","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 4BR / 2Ba, 1409ft2",TRUE,TRUE,on-site,2026-02-11T16:41:16-0800,https://sacramento.craigslist.org/apa/d/davis-exceptional-living-starts-here/7914592506.html
cl_7914592566,"What a great place to live! 2 bd, 1 ba, 912 sq ft. Come home today!","4500 Alhambra Dr, Davis, CA 95618",1745,2,1,912,38.557678,-121.697448,"-- Alhambra at Mace Ranch -- Call for details: show contact info Monthly Rent: $1745 Apartment: 2 Bedroom | 1 Bathroom Square Footage: 912 sq ft We're conveniently located near Unitrans and Yolo transit transportation, nearby freeway access, a wonderful city park just west of our community offering many residents a beautiful view and are close to shopping and so much more! With everything Alhambra at Mace Ranch Apartment Homes has to offer, why wouldn't you want to make it your home? We would love to show you a floor plan that meets your needs and answer any of your questions you may have. Make Alhambra Apartments your new Davis home. Pet Policy: Max 2 Allowed. Breed Restrictions Check out our beautiful community featuring: − Bike Racks − Business Center − Club House − Community Garden − Honeybee Colony Coming Soon! − Online Payment Portal − Playground − Sparkling Swimming Pool − Wheelchair Access − 24 Hr Fitness Center − 24 Hr Laundry Facility − Accepts Section 8 Applicants − Credit Builder Program − Online Maintenance Requests − Onsite Staff − Professional Management − Public Transportation & Access to I-80 and Highway 113 − Urban Village Program − Water, Sewer & Trash Included Apartment features include: − Central A/C & Heat − Dishwasher − Dishwasher − Patio or Balcony − Patio or Balcony − Refrigerator − Refrigerator − Spacious Closets − Washer/Dryer Hookups − Window Coverings Call for details: show contact info Mon - THU: 9:00 AM - 5:00 PM Fri - FRI: 9:00 AM - 4:00 PM Website: www.lease-apts.com?n=alhambra_at_mace_ranch&rp=shp114hxim&t=wb Online Application: www.lease-apts.com?n=alhambra_at_mace_ranch&rp=shp114hxim&t=ap 4500 Alhambra Dr Davis, CA 95618 Lease Terms: 12-Month All pricing, availability, fees, and terms are subject to change without notice. EQUAL HOUSING OPPORTUNITY KA4IRJHERD65DTZ","available now, application fee details:, $60, rent period:, monthly, cats are OK - purrr, apartment, dogs are OK - wooof, laundry on site, off-street parking, wheelchair accessible, air conditioning, 2BR / 1Ba, 912ft2",TRUE,TRUE,on-site,2026-02-11T16:41:43-0800,https://sacramento.craigslist.org/apa/d/davis-what-great-place-to-live-bd-ba/7914592566.html
